identificatie,lat,lon,gebruiksdoel,activity_function_count,oppervlakte_m2
0518010000759196,52.09004825564359,4.3202915243651505,"kantoorfunctie,woonfunctie",1,186
0518010000760090,52.0666183139618,4.285257208125006,winkelfunctie,1,326
0518010000765404,52.07935127555412,4.268474008797563,winkelfunctie,1,211
0518010000764658,52.066888340963885,4.277187388886454,"winkelfunctie,woonfunctie",1,134
0518010000760096,52.053106990675026,4.244244949766624,"winkelfunctie,woonfunctie",1,87
0518010000759222,52.08669383709443,4.2921389308783064,kantoorfunctie,1,373
0518010000759224,52.09185050860514,4.301236442144201,bijeenkomstfunctie,1,200
0518010000760112,52.11111818348062,4.292692240718895,winkelfunctie,1,137
0518010000757327,52.07612790154252,4.283415095424757,bijeenkomstfunctie,1,129
0518010000759250,52.08120423761781,4.3146031949722685,kantoorfunctie,1,120
0518010000765438,52.11280354962149,4.28291121352024,bijeenkomstfunctie,1,260
0518010000762164,52.085629465741846,4.311929534404279,"winkelfunctie,woonfunctie",1,138
0518010000765448,52.07849568495928,4.3095821800141465,"kantoorfunctie,woonfunctie",1,186
0518010000761264,52.075725836040476,4.31756657013649,winkelfunctie,1,112
0518010000759262,52.067737569384704,4.282610041966706,winkelfunctie,1,143
0518010000764700,52.0424502322883,4.261438896424066,winkelfunctie,1,182
0518010000764702,52.043087854824606,4.260865374850956,winkelfunctie,1,416
0518010000759270,52.07859742169738,4.303811043315511,bijeenkomstfunctie,1,414
0518010000762179,52.08563377764023,4.33131090610218,kantoorfunctie,1,3605
0518010000763035,52.04389524759704,4.258752497901377,winkelfunctie,1,187
0518010000763792,52.079474964661635,4.2741986463883475,"kantoorfunctie,woonfunctie",1,204
0518010000763043,52.07512062129757,4.280460183801528,"winkelfunctie,woonfunctie",1,63
0518010000763045,52.0363275325932,4.261838510011592,onderwijsfunctie,1,1708
0518010000764718,52.042811785957895,4.264686056255168,winkelfunctie,1,56
0518010000760160,52.09437989741198,4.268165973045344,"winkelfunctie,woonfunctie",1,131
0518010000763810,52.06945417757155,4.248702732201942,"kantoorfunctie,woonfunctie",1,183
0518010000759292,52.07113775484448,4.377204184077082,logiesfunctie,1,56
0518010000764724,52.091477178966215,4.302074575384468,"kantoorfunctie,woonfunctie",1,71
0518010000761302,52.08649678977541,4.309745162574747,kantoorfunctie,1,31
0518010000763826,52.04469205937442,4.257518250993988,onderwijsfunctie,1,790
0518010000763069,52.111179546679026,4.282887925312354,bijeenkomstfunctie,1,11308
0518010000765510,52.07700671585852,4.270823597345866,winkelfunctie,1,1338
0518010000766394,52.11250735028425,4.281828993694262,bijeenkomstfunctie,1,360
0518010000764748,52.09002126292616,4.274803365651109,winkelfunctie,1,33
0518010000760208,52.07690059152451,4.309705246410275,winkelfunctie,1,41
0518010000766410,52.09867387048213,4.280203880970746,"sportfunctie,woonfunctie",1,568
0518010000763097,52.07302050627205,4.282016646987237,winkelfunctie,1,69
0518010000766425,52.08791854352985,4.31036166808685,winkelfunctie,1,135
0518010000766435,52.07260149247323,4.272880265140315,onderwijsfunctie,1,1647
0518010000767443,52.07943392022592,4.316750304928347,bijeenkomstfunctie,1,135
0518010000763890,52.09854194059794,4.2749714951311715,onderwijsfunctie,1,1324
0518010000767445,52.07923122953535,4.317088292389798,winkelfunctie,1,143
0518010000766449,52.06319426812792,4.32929634811321,"winkelfunctie,woonfunctie",1,81
0518010000767457,52.07496593218758,4.2653513478457565,"winkelfunctie,woonfunctie",1,91
0518010000764800,52.074774540892506,4.271445224686897,winkelfunctie,1,97
0518010000763918,52.096818295678446,4.279369476637316,"kantoorfunctie,woonfunctie",1,335
0518010000768417,52.05291383996081,4.233449642771433,winkelfunctie,1,125
0518010000766471,52.091521487623616,4.3555284654905195,"kantoorfunctie,woonfunctie",1,44
0518010000763930,52.08487471687684,4.28987150915791,kantoorfunctie,1,431
0518010000769414,52.095441452075534,4.3035356758096714,"bijeenkomstfunctie,kantoorfunctie",2,411
0518010000763173,52.091772449096865,4.272084673581007,"kantoorfunctie,woonfunctie",1,258
0518010000764834,52.05781006004196,4.321900783443238,"winkelfunctie,woonfunctie",1,82
0518010000762299,52.079322351849946,4.272962131847087,"winkelfunctie,woonfunctie",1,142
0518010000767499,52.08095300735343,4.2741378084447055,"kantoorfunctie,woonfunctie",1,318
0518010000766493,52.066305348630365,4.297424184398493,winkelfunctie,1,18
0518010000768453,52.05243802890881,4.296757161145555,winkelfunctie,1,113
0518010000767509,52.08196817021942,4.27272445171867,"kantoorfunctie,woonfunctie",1,317
0518010000768467,52.060482172564086,4.32814217179723,bijeenkomstfunctie,1,159
0518010000763229,52.071138954758396,4.293963422438466,onderwijsfunctie,1,2207
0518010000763992,52.08064369931662,4.284521506607811,winkelfunctie,1,567
0518010000767539,52.08474398219926,4.313691725139587,bijeenkomstfunctie,1,55
0518010000766543,52.06417836201944,4.325973438924164,"winkelfunctie,woonfunctie",1,85
0518010000765697,52.092377598772636,4.275361117579788,winkelfunctie,1,172
0518010000764032,52.07335916367553,4.31032155141082,winkelfunctie,1,124
0518010000764034,52.054159971595254,4.242915584679215,"winkelfunctie,woonfunctie",1,103
0518010000760328,52.06047762123394,4.2326666830819635,bijeenkomstfunctie,1,428
0518010000764994,52.06569765370347,4.294245606267286,winkelfunctie,1,80
0518010000765002,52.05722801091742,4.274203132863111,"winkelfunctie,woonfunctie",1,87
0518010000766607,52.06519359212434,4.272278557569226,"winkelfunctie,woonfunctie",1,78
0518010000769538,52.07136116758763,4.3122234171714755,winkelfunctie,1,97
0518010000763331,52.08206042015162,4.296356614507338,"kantoorfunctie,woonfunctie",1,202
0518010000764092,52.09456270779777,4.277541988558199,"winkelfunctie,woonfunctie",1,222
0518010000766629,52.05420211698928,4.319028108323839,"winkelfunctie,woonfunctie",1,72
0518010000768633,52.06202849563784,4.300093738894261,winkelfunctie,1,101
0518010000770467,52.10498817557964,4.275812378806323,logiesfunctie,1,100
0518010000765785,52.07582672180514,4.313173139988353,winkelfunctie,1,147
0518010000767627,52.11250449924233,4.281120608671326,bijeenkomstfunctie,1,294
0518010000763361,52.11643057239592,4.287670328319673,logiesfunctie,1,68
0518010000769570,52.08529023082952,4.344171529090249,bijeenkomstfunctie,1,99
0518010000765070,52.07774562629945,4.288295203927066,"kantoorfunctie,woonfunctie",1,174
0518010000769588,52.09149427966606,4.310316298287383,kantoorfunctie,1,1676
0518010000768674,52.079261839179274,4.30869404896671,winkelfunctie,1,484
0518010000764144,52.07386321296669,4.281594170297598,winkelfunctie,1,119
0518010000769620,52.08080624534101,4.2885883774853015,"winkelfunctie,woonfunctie",1,117
0518010000766697,52.08960603127314,4.317065835826385,kantoorfunctie,1,327
0518010000764186,52.08192402709232,4.318438458253793,"kantoorfunctie,woonfunctie",1,164
0518010000764188,52.09385471300621,4.36542597158048,winkelfunctie,1,102
0518010000764190,52.08019892806437,4.28492804444311,kantoorfunctie,1,93
0518010000767699,52.084403281131664,4.283074685312504,"winkelfunctie,woonfunctie",1,106
0518010000767701,52.07665652465198,4.2589931881126715,winkelfunctie,1,133
0518010000768734,52.073632208926334,4.321797621939606,"winkelfunctie,woonfunctie",1,158
0518010000767705,52.07667256531589,4.258837857334838,bijeenkomstfunctie,1,138
0518010000768736,52.07859091111157,4.3090318915270425,"kantoorfunctie,woonfunctie",1,373
0518010000766728,52.09177340074719,4.356750760825691,winkelfunctie,1,2149
0518010000768748,52.073112898180234,4.320045051406163,kantoorfunctie,1,225
0518010000769650,52.08136234348673,4.3421997913183965,bijeenkomstfunctie,1,86
0518010000772485,52.06222679276341,4.257558585740047,winkelfunctie,1,1521
0518010000772489,52.08538876090153,4.347158991829139,"winkelfunctie,woonfunctie",1,125
0518010000766744,52.092238874264524,4.357501060247368,winkelfunctie,1,189
0518010000765901,52.076124470548834,4.27474599428819,"winkelfunctie,woonfunctie",1,72
0518010000769672,52.06919967975171,4.3107938155272585,"winkelfunctie,woonfunctie",1,72
0518010000766774,52.07520023507521,4.2654817353675964,"winkelfunctie,woonfunctie",1,115
0518010000768788,52.0747442306138,4.260923046209075,winkelfunctie,1,128
0518010000766776,52.07533466857877,4.265349263244719,"winkelfunctie,woonfunctie",1,114
0518010000768802,52.07952241883073,4.338385409398617,bijeenkomstfunctie,1,297
0518010000771573,52.086685270230376,4.308048262260207,kantoorfunctie,1,1658
0518010000767767,52.09035458582513,4.311269231943333,kantoorfunctie,1,1059
0518010000766807,52.06166846088037,4.324841092484631,"winkelfunctie,woonfunctie",1,82
0518010000768824,52.09145561432395,4.3063421159982065,kantoorfunctie,1,495
0518010000765955,52.1010573706385,4.278203650733218,"kantoorfunctie,woonfunctie",1,219
0518010000766825,52.08181205774213,4.313330430850173,winkelfunctie,1,236
0518010000768852,52.07605534546757,4.308274173161435,bijeenkomstfunctie,1,213
0518010000764282,52.084852146021134,4.281786370947903,"kantoorfunctie,woonfunctie",1,298
0518010000772584,52.063097120416586,4.328977382937667,winkelfunctie,1,69
0518010000765280,52.07428494513131,4.31027484727869,"kantoorfunctie,woonfunctie",1,126
0518010000772608,52.054195357925614,4.315895809365789,winkelfunctie,1,79
0518010000768894,52.078950520057454,4.277476522945926,winkelfunctie,1,104
0518010000770700,52.081931771831265,4.306316329191402,kantoorfunctie,1,68
0518010000766886,52.09355201915646,4.324320009613637,winkelfunctie,1,105
0518010000764317,52.08846608534999,4.309914534518048,winkelfunctie,1,42
0518010000766021,52.05639318162815,4.31525376646132,winkelfunctie,1,183
0518010000766894,52.08098023350503,4.319314258605312,winkelfunctie,1,58
0518010000764333,52.08597267514673,4.311869688251451,winkelfunctie,1,61
0518010000768924,52.10629752535986,4.273375986804114,"winkelfunctie,woonfunctie",1,103
0518010000769816,52.0550495811226,4.241524999829789,bijeenkomstfunctie,1,820
0518010000764347,52.090464461901405,4.363089166063979,bijeenkomstfunctie,1,89
0518010000768958,52.08376373117923,4.292305279545877,logiesfunctie,1,1950
0518010000767892,52.06319293803492,4.269635909902276,"kantoorfunctie,woonfunctie",1,69
0518010000766940,52.087058922249305,4.336416007680771,kantoorfunctie,1,78
0518010000772689,52.06939532190213,4.259285901937772,"winkelfunctie,woonfunctie",1,126
0518010000771748,52.09227272062766,4.260892498795273,"winkelfunctie,woonfunctie",1,76
0518010000771766,52.079903855190814,4.304041945701507,winkelfunctie,1,90
0518010000769881,52.101957809756485,4.2837933197386375,winkelfunctie,1,232
0518010000771790,52.07888581064959,4.307400206792706,"winkelfunctie,woonfunctie",1,116
0518010000766122,52.112579373513945,4.287239059935767,"winkelfunctie,woonfunctie",1,83
0518010000767002,52.080203417266844,4.3181333992159034,"winkelfunctie,woonfunctie",1,241
0518010000772761,52.08330054835201,4.288451063214771,"winkelfunctie,woonfunctie",1,148
0518010000770844,52.07058689275421,4.267241406641378,bijeenkomstfunctie,1,388
0518010000771814,52.07091099678428,4.270867240094452,"winkelfunctie,woonfunctie",1,166
0518010000771822,52.0845184626574,4.314722127910938,kantoorfunctie,1,233
0518010000771830,52.080762147166155,4.29091431445992,"winkelfunctie,woonfunctie",1,67
0518010000769921,52.05308262455476,4.233706662852678,winkelfunctie,1,70
0518010000767990,52.059542699628295,4.334053468762881,bijeenkomstfunctie,1,107
0518010000769062,52.05548439074036,4.276860419545245,bijeenkomstfunctie,1,1006
0518010000766162,52.08258982768865,4.3433841315391435,"winkelfunctie,woonfunctie",1,103
0518010000767047,52.06590814913445,4.29518539911397,kantoorfunctie,1,87
0518010000768009,52.05488661184331,4.272602061455119,kantoorfunctie,1,13
0518010000766176,52.05634170416667,4.315110687084662,winkelfunctie,1,107
0518010000766178,52.056240325682126,4.314828909696993,winkelfunctie,1,72
0518010000769084,52.062948527270414,4.300901983178112,winkelfunctie,1,46
0518010000769090,52.050863025671276,4.272999653761888,winkelfunctie,1,41
0518010000769092,52.050748171218224,4.272742687986787,winkelfunctie,1,91
0518010000768035,52.0803714880894,4.317729243102616,bijeenkomstfunctie,1,30
0518010000770900,52.04848768981155,4.275891209565784,winkelfunctie,1,129
0518010000769106,52.0887757553623,4.308578078903381,bijeenkomstfunctie,1,170
0518010000774519,52.07129766467117,4.275704949722605,"winkelfunctie,woonfunctie",1,65
0518010000772857,52.061206136056754,4.333906804848945,"winkelfunctie,woonfunctie",1,91
0518010000768061,52.066989133576534,4.2832378186556515,onderwijsfunctie,1,837
0518010000770003,52.04320963566328,4.2771149739555385,winkelfunctie,1,42
0518010000768065,52.06880868497529,4.277818836837088,bijeenkomstfunctie,1,100
0518010000773513,52.093048321662145,4.307730483546168,bijeenkomstfunctie,1,138
0518010000770023,52.0803196619412,4.309476261090369,winkelfunctie,1,109
0518010000768080,52.05891473748553,4.321540717213519,winkelfunctie,1,570
0518010000768082,52.08335841079834,4.290741189647324,"winkelfunctie,woonfunctie",1,210
0518010000770964,52.04499827091825,4.281349690923192,winkelfunctie,1,63
0518010000766261,52.06357482011241,4.308228536013116,onderwijsfunctie,1,1731
0518010000772907,52.06104399730296,4.333422370639662,"winkelfunctie,woonfunctie",1,87
0518010000770041,52.105376566752774,4.2747343308225645,"winkelfunctie,woonfunctie",1,272
0518010000770045,52.052315182815796,4.29731691061045,winkelfunctie,1,99
0518010000767161,52.09039858634665,4.354292667244036,bijeenkomstfunctie,1,285
0518010000770050,52.0521419963937,4.296957616624042,bijeenkomstfunctie,1,196
0518010000771972,52.06930608441502,4.288035106505079,winkelfunctie,1,107
0518010000774607,52.08534713557411,4.279212404742436,winkelfunctie,1,83
0518010000774613,52.10281295561365,4.284736011188595,winkelfunctie,1,115
0518010000771986,52.08138939500342,4.291960568811729,"winkelfunctie,woonfunctie",1,96
0518010000774617,52.06845827938152,4.304812395848478,bijeenkomstfunctie,1,384
0518010000771988,52.081518623215445,4.29268480126971,"winkelfunctie,woonfunctie",1,194
0518010000771990,52.08145671828038,4.292539719413525,winkelfunctie,1,116
0518010000773576,52.073472672688126,4.318129585894513,winkelfunctie,1,51
0518010000772008,52.0829052063149,4.295102547643996,winkelfunctie,1,623
0518010000767214,52.05458691770026,4.250074358338694,bijeenkomstfunctie,1,33
0518010000774697,52.070660653762054,4.321157706230039,kantoorfunctie,1,468
0518010000766351,52.07950100577916,4.279001250208769,"kantoorfunctie,woonfunctie",1,356
0518010000770138,52.06192527335926,4.30592948934477,"winkelfunctie,woonfunctie",1,89
0518010000773041,52.07536095621614,4.308209346649363,winkelfunctie,1,300
0518010000766359,52.07838933572125,4.27257449766126,"winkelfunctie,woonfunctie",1,120
0518010000769286,52.1050619739214,4.274895725527813,"winkelfunctie,woonfunctie",1,150
0518010000768216,52.092158629132605,4.269412340969697,"winkelfunctie,woonfunctie",1,65
0518010000766371,52.040252562520045,4.263447527368459,"kantoorfunctie,woonfunctie",1,207
0518010000773059,52.081976660121455,4.283205380466875,bijeenkomstfunctie,1,149
0518010000769306,52.08198999647664,4.287949825453444,winkelfunctie,1,156
0518010000770176,52.07304570860179,4.261888360095625,winkelfunctie,1,242
0518010000768255,52.07490010888234,4.3098276803840685,winkelfunctie,1,369
0518010000768259,52.08453747718434,4.342705503555086,kantoorfunctie,1,110
0518010000771116,52.03654512537974,4.258459625937776,sportfunctie,1,2405
0518010000775465,52.075508409938905,4.308633719418846,bijeenkomstfunctie,1,343
0518010000773728,52.06665470429684,4.244792601156354,bijeenkomstfunctie,1,72
0518010000768279,52.06647067155071,4.295993055018389,winkelfunctie,1,178
0518010000774787,52.107877242989304,4.281770625006983,"winkelfunctie,woonfunctie",1,60
0518010000773752,52.07973482342216,4.306291440581275,"winkelfunctie,woonfunctie",1,108
0518010000767356,52.07115208245984,4.267237746031854,bijeenkomstfunctie,1,118
0518010000769382,52.07616714421725,4.247915118324472,"kantoorfunctie,woonfunctie",1,248
0518010000770240,52.07053715380514,4.282408030783065,winkelfunctie,1,68
0518010000769390,52.08801092854864,4.305274203637808,kantoorfunctie,1,950
0518010000768321,52.08572658718568,4.339140654806981,"winkelfunctie,woonfunctie",1,98
0518010000774827,52.083243375505695,4.282396102001337,onderwijsfunctie,1,281
0518010000767375,52.07661103439534,4.264167257088719,winkelfunctie,1,539
0518010000772176,52.0915528442823,4.369488363413843,kantoorfunctie,1,29793
0518010000767379,52.07497305835661,4.322574461983107,onderwijsfunctie,1,2083
0518010000774845,52.08261529124543,4.3003034957486745,bijeenkomstfunctie,1,183
0518010000775550,52.089116672576104,4.306693412120896,kantoorfunctie,1,67
