date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2022-03-06,9,2022,3,278,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,427.5431654676259,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
2022-03-06,10,2022,3,276,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,430.64130434782606,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
2022-03-06,11,2022,3,272,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,436.9742647058824,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
2022-03-06,12,2022,3,270,1524.7592119818626,1021.7325382707511,6.425719304009402,24.201721022504707,37.404440288606125,118406.0,438.5407407407407,6.425719304009402,17.776001718495305,13.202719266101418,62.595559711393875,False
2022-03-06,13,2022,3,272,1504.7431485610778,991.8290087883443,6.531229861383137,24.542261084926523,37.53427513615284,118817.0,436.8272058823529,6.531229861383137,18.011031223543387,12.992014051226322,62.46572486384715,False
2022-03-06,14,2022,3,269,1504.9907875788783,991.8290087883443,6.420980805923754,24.489505806239652,37.527641238832935,118796.0,441.6208178438662,6.420980805923754,18.068525000315898,13.038135432593284,62.47235876116706,False
2022-03-06,15,2022,3,271,1505.357488391571,991.8290087883443,6.3679096273645115,24.361882257799568,37.527641238832935,118796.0,438.36162361623616,6.3679096273645115,17.993972630435056,13.16575898103337,62.47235876116706,False
2022-03-06,16,2022,3,271,1504.6906735701348,991.8290087883443,6.3372673397439945,24.436750527552785,37.66726898242333,119238.0,439.99261992619927,6.3372673397439945,18.099483187808794,13.230518454870543,62.33273101757667,False
2022-03-06,17,2022,3,269,1504.3181028850308,991.8290087883443,6.342637637574394,24.625026851489153,37.69601587080959,119329.0,443.6022304832714,6.342637637574394,18.282389213914758,13.070989019320436,62.30398412919042,False
2022-03-06,18,2022,3,280,1501.8092068646135,991.8290087883443,6.693602395784633,25.567672070660485,37.89029429232111,119944.00000000001,428.3714285714286,6.693602395784633,18.87406967487585,12.322622221660623,62.1097057076789,False
2022-03-06,19,2022,3,282,1501.8092068646135,991.8290087883443,6.693602395784633,25.567672070660485,37.89029429232111,119944.00000000001,425.33333333333337,6.693602395784633,18.87406967487585,12.322622221660623,62.1097057076789,False
2022-03-06,20,2022,3,283,1502.361804325825,991.8290087883443,6.638951717863506,25.318427071355465,37.86818130125476,119874.0,423.58303886925796,6.638951717863506,18.679475353491956,12.54975422989929,62.13181869874524,False
2022-03-06,21,2022,3,283,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,423.58303886925796,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,False
2022-03-06,22,2022,3,284,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,422.09154929577466,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,False
2022-03-06,23,2022,3,284,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,422.09154929577466,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,False
2022-03-07,0,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,1,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,2,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,3,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,4,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,5,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,6,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,7,2022,3,286,1502.4602561139166,991.8290087883443,6.5985165341993195,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.5985165341993195,18.69874524570692,12.570919521348515,62.13181869874524,True
2022-03-07,8,2022,3,287,1502.376182986423,991.8290087883443,6.6503241132690585,25.29726177990624,37.86818130125476,119874.0,417.6794425087108,6.6503241132690585,18.646937666637182,12.570919521348515,62.13181869874524,True
2022-03-07,9,2022,3,286,1502.376182986423,991.8290087883443,6.6503241132690585,25.29726177990624,37.86818130125476,119874.0,419.13986013986016,6.6503241132690585,18.646937666637182,12.570919521348515,62.13181869874524,True
2022-03-07,10,2022,3,288,1502.376182986423,991.8290087883443,6.6503241132690585,25.29726177990624,37.86818130125476,119874.0,416.2291666666667,6.6503241132690585,18.646937666637182,12.570919521348515,62.13181869874524,True
2022-03-07,11,2022,3,286,1502.4446981795415,991.8290087883443,6.605782231263979,25.29536638067198,37.86818130125476,119874.0,419.13986013986016,6.605782231263979,18.689584149408002,12.572814920582772,62.13181869874524,True
2022-03-07,12,2022,3,285,1501.933713815334,991.8290087883443,6.520489265722337,25.47100670971329,37.904509786578046,119989.0,421.0140350877193,6.520489265722337,18.950517443990954,12.433503076864758,62.095490213421954,True
2022-03-07,13,2022,3,288,1501.4918738431043,991.8290087883443,6.723612883660395,25.62421814781587,37.912091383515076,120012.99999999999,416.7118055555555,6.723612883660395,18.900605264155473,12.287873235699214,62.087908616484924,True
2022-03-07,14,2022,3,285,1502.730551412439,991.8290087883443,6.645269715311035,25.239136203388973,37.72349915970634,119416.00000000001,419.0035087719299,6.645269715311035,18.59386648807794,12.484362956317366,62.27650084029366,True
2022-03-07,15,2022,3,288,1502.5738433082347,991.8290087883443,6.659169309695599,25.34433086089033,37.72349915970634,119416.00000000001,414.6388888888889,6.659169309695599,18.685161551194735,12.379168298816007,62.27650084029366,True
2022-03-07,16,2022,3,288,1502.0702187049485,991.8290087883443,6.717926685957619,25.598314358280998,37.725078659068224,119421.0,414.65625,6.717926685957619,18.88038767232338,12.126764300787222,62.274921340931776,True
2022-03-07,17,2022,3,287,1502.3189644830873,991.8290087883443,6.673700703824916,25.547454478828392,37.725078659068224,119421.0,416.10104529616723,6.673700703824916,18.873753775003475,12.17762418023983,62.274921340931776,True
2022-03-07,18,2022,3,288,1502.3189644830873,991.8290087883443,6.673700703824916,25.547454478828392,37.725078659068224,119421.0,414.65625,6.673700703824916,18.873753775003475,12.17762418023983,62.274921340931776,True
2022-03-07,19,2022,3,288,1501.8527572290345,991.8290087883443,6.7413032765134755,25.715513210932663,37.72255146008921,119412.99999999999,414.6284722222222,6.7413032765134755,18.974209934419186,12.007038249156547,62.277448539910786,True
2022-03-07,20,2022,3,288,1502.5285222916964,991.8290087883443,6.632633720415977,25.413197033068396,37.72255146008921,119412.99999999999,414.6284722222222,6.632633720415977,18.780563312652422,12.309354427020812,62.277448539910786,True
2022-03-07,21,2022,3,287,1502.5285222916964,991.8290087883443,6.632633720415977,25.413197033068396,37.72255146008921,119412.99999999999,416.07317073170725,6.632633720415977,18.780563312652422,12.309354427020812,62.277448539910786,True
